0.242,-0.405404568,-2.993528777,,0.821764317,2.240303634,3.062067951
0.243,-0.408389988,-2.985420685,,0.833911913,2.228184167,3.06209608
0.244,-0.411367241,-2.977252885,,0.846115035,2.216008686,3.062123722
0.245,-0.414336267,-2.969025541,,0.85837271,2.203778165,3.062150875
0.246,-0.417297006,-2.960738815,,0.870683954,2.191493583,3.062177537
0.247,-0.420249398,-2.952392875,,0.883047784,2.179155922,3.062203707
0.248,-0.423193386,-2.943987887,,0.895463211,2.16676617,3.062229381
0.249,-0.42612891,-2.93552402,,0.907929241,2.154325317,3.062254558
0.25,-0.429055912,-2.927001441,,0.920444877,2.141834359,3.062279236
0.251,-0.431974332,-2.918420323,,0.933009118,2.129294296,3.062303413
0.252,-0.434884113,-2.909780836,,0.945620958,2.116706129,3.062327087
0.253,-0.437785196,-2.901083154,,0.958279389,2.104070867,3.062350256
0.254,-0.440677524,-2.89232745,,0.970983399,2.09138952,3.062372918
0.255,-0.443561037,-2.8835139,,0.98373197,2.078663103,3.062395072
0.256,-0.44643568,-2.874642679,,0.996524082,2.065892633,3.062416715
0.257,-0.449301394,-2.865713965,,1.009358713,2.053079133,3.062437846
0.258,-0.452158122,-2.856727938,,1.022234836,2.040223627,3.062458464
0.259,-0.455005807,-2.847684775,,1.035151421,2.027327145,3.062478566
0.26,-0.457844391,-2.838584659,,1.048107434,2.014390717,3.06249815
0.261,-0.460673819,-2.829427771,,1.061101838,2.001415378,3.062517216
0.262,-0.463494033,-2.820214295,,1.074133595,1.988402167,3.062535762
0.263,-0.466304978,-2.810944414,,1.087201662,1.975352125,3.062553787
0.264,-0.469106596,-2.801618315,,1.100304993,1.962266295,3.062571288
0.265,-0.471898832,-2.792236183,,1.11344254,1.949145725,3.062588265
0.266,-0.474681631,-2.782798206,,1.126613252,1.935991464,3.062604716
0.267,-0.477454935,-2.773304573,,1.139816076,1.922804564,3.06262064
0.268,-0.480218691,-2.763755475,,1.153049954,1.909586081,3.062636035
0.269,-0.482972842,-2.754151101,,1.166313829,1.896337072,3.062650901
0.27,-0.485717333,-2.744491644,,1.17960664,1.883058596,3.062665236
0.271,-0.488452111,-2.734777297,,1.192927322,1.869751717,3.062679039
0.272,-0.491177119,-2.725008255,,1.206274811,1.856417498,3.062692309
0.273,-0.493892304,-2.715184713,,1.219648038,1.843057006,3.062705044
0.274,-0.496597611,-2.705306867,,1.233045934,1.829671311,3.062717245
0.275,-0.499292985,-2.695374914,,1.246467427,1.816261482,3.062728909
0.276,-0.501978374,-2.685389055,,1.259911442,1.802828594,3.062740036
0.277,-0.504653724,-2.675349487,,1.273376906,1.78937372,3.062750625
0.278,-0.50731898,-2.665256413,,1.286862739,1.775897936,3.062760676
0.279,-0.50997409,-2.655110033,,1.300367865,1.762402322,3.062770187
0.28,-0.512619001,-2.644910551,,1.313891201,1.748887956,3.062779157
0.281,-0.515253659,-2.634658171,,1.327431666,1.73535592,3.062787586
0.282,-0.517878012,-2.624353098,,1.340988178,1.721807296,3.062795474
0.283,-0.520492008,-2.613995538,,1.354559651,1.708243168,3.062802819
0.284,-0.523095593,-2.603585698,,1.368145,1.694664621,3.062809621
0.285,-0.525688717,-2.593123786,,1.381743137,1.681072742,3.06281588
0.286,-0.528271327,-2.582610012,,1.395352976,1.667468618,3.062821594
0.287,-0.530843372,-2.572044585,,1.408973427,1.653853337,3.062826764
0.288,-0.5334048,-2.561427718,,1.422603401,1.640227988,3.062831389
0.289,-0.535955559,-2.550759622,,1.436241807,1.626593662,3.062835469
0.29,-0.5384956,-2.54004051,,1.449887555,1.612951449,3.062839003
0.291,-0.54102487,-2.529270598,,1.463539552,1.59930244,3.062841991
0.292,-0.54354332,-2.518450101,,1.477196706,1.585647728,3.062844434
0.293,-0.5460509,-2.507579235,,1.490857925,1.571988404,3.062846329
0.294,-0.548547558,-2.496658217,,1.504522116,1.558325563,3.062847679
0.295,-0.551033245,-2.485687265,,1.518188186,1.544660295,3.062848482
0.296,-0.553507912,-2.474666601,,1.531855042,1.530993696,3.062848738
0.297,-0.555971508,-2.463596442,,1.54552159,1.517326858,3.062848447
0.298,-0.558423985,-2.452477012,,1.559186736,1.503660874,3.06284761
0.299,-0.560865294,-2.441308532,,1.572849389,1.489996838,3.062846226
0.3,-0.563295385,-2.430091227,,1.586508454,1.476335842,3.062844296
0.301,-0.56571421,-2.418825319,,1.600162838,1.462678981,3.062841819
0.302,-0.568121721,-2.407511035,,1.613811451,1.449027345,3.062838797
0.303,-0.57051787,-2.3961486,,1.627453199,1.435382029,3.062835228
0.304,-0.572902608,-2.384738243,,1.641086992,1.421744122,3.062831114
0.305,-0.575275888,-2.373280191,,1.654711738,1.408114716,3.062826454
0.306,-0.577637663,-2.361774673,,1.668326349,1.394494901,3.06282125
0.307,-0.579987885,-2.35022192,,1.681929733,1.380885768,3.062815501
0.308,-0.582326507,-2.338622162,,1.695520804,1.367288404,3.062809208
0.309,-0.584653483,-2.326975632,,1.709098474,1.353703898,3.062802372
0.31,-0.586968765,-2.315282562,,1.722661657,1.340133336,3.062794993
0.311,-0.589272308,-2.303543187,,1.736209268,1.326577803,3.062787071
0.312,-0.591564066,-2.291757741,,1.749740222,1.313038385,3.062778608
0.313,-0.593843993,-2.279926459,,1.763253438,1.299516165,3.062769603
0.314,-0.596112042,-2.268049579,,1.776747835,1.286012224,3.062760058
0.315,-0.59836817,-2.256127339,,1.790222332,1.272527642,3.062749974
0.316,-0.60061233,-2.244159975,,1.803675852,1.259063499,3.062739351
0.317,-0.602844477,-2.232147729,,1.817107319,1.245620871,3.06272819
0.318,-0.605064568,-2.220090839,,1.830515658,1.232200833,3.062716492
0.319,-0.607272558,-2.207989548,,1.843899797,1.218804461,3.062704257
0.32,-0.609468402,-2.195844097,,1.857258664,1.205432824,3.062691488
0.321,-0.611652057,-2.183654729,,1.870591191,1.192086993,3.062678185
0.322,-0.613823478,-2.171421687,,1.883896312,1.178768036,3.062664348
0.323,-0.615982623,-2.159145218,,1.897172962,1.165477018,3.06264998
0.324,-0.618129449,-2.146825565,,1.910420078,1.152215002,3.062635081
0.325,-0.620263912,-2.134462976,,1.923636602,1.138983049,3.062619652
0.326,-0.62238597,-2.122057698,,1.936821476,1.125782219,3.062603695
0.327,-0.62449558,-2.109609979,,1.949973645,1.112613566,3.062587211
0.328,-0.6265927,-2.097120067,,1.963092057,1.099478144,3.062570201
0.329,-0.628677288,-2.084588213,,1.976175662,1.086377005,3.062552666
0.33,-0.630749303,-2.072014667,,1.989223414,1.073311196,3.062534609
0.331,-0.632808702,-2.059399681,,2.002234268,1.060281762,3.06251603
0.332,-0.634855446,-2.046743507,,2.015207185,1.047289746,3.062496931
